transaction_id,user_id,device_id,txn_ts,amount,merchant_category
421,4049,7979,2025-05-06 11:36:08.606937,1114.57,food_delivery
422,3127,6017,2025-05-01 11:29:24.482070,346.39,food_delivery
423,1786,2505,2025-03-03 09:40:42.545434,339.83,food_delivery
424,1764,3736,2025-06-11 16:50:01.635319,312.96,entertainment
425,3663,5290,2025-03-02 20:00:28.097608,410.44,entertainment
426,544,1627,2025-07-02 03:08:24.904187,459.13,food_delivery
427,4453,2404,2025-02-01 11:43:38.101098,986.18,entertainment
428,3356,3005,2025-01-13 06:14:19.361545,643.54,groceries
429,2975,6859,2025-03-12 04:01:05.461187,308.84,wallet_topup
430,1291,7575,2025-01-13 22:03:24.078593,47.78,ride_hailing
431,3784,4733,2025-08-27 17:09:56.816425,425.58,bill_payment
432,2018,5065,2025-02-01 09:16:40.191271,270.95,food_delivery
433,1544,1608,2025-03-14 02:03:07.087026,259.77,food_delivery
434,4323,618,2025-04-29 23:57:39.821017,177.71,groceries
435,449,1678,2025-03-10 01:56:27.773673,444.55,bill_payment
436,4782,6052,2025-07-03 15:55:52.324710,311.27,bill_payment
437,1010,4013,2025-01-21 00:50:25.328924,247.35,bill_payment
438,668,5884,2025-06-30 01:38:34.931206,407.36,entertainment
439,3800,1197,2025-04-09 04:00:55.169948,248.67,bill_payment
440,4775,308,2025-03-04 03:34:39.667584,635.7,wallet_topup
441,928,6226,2025-01-02 07:55:46.213731,479.31,electronics
442,3481,715,2025-05-31 01:14:47.727202,79.73,groceries
443,1626,450,2025-08-02 18:13:58.858415,242.87,food_delivery
444,1564,7285,2025-07-05 21:46:05.181806,297.77,entertainment
445,2386,5737,2025-03-03 10:19:30.631233,108.34,bill_payment
446,1490,2966,2025-02-10 17:39:53.863779,123.57,ride_hailing
447,1097,5711,2025-06-16 13:08:49.344094,172.7,wallet_topup
448,2937,6078,2025-04-02 23:54:07.753129,973.6,electronics
449,3235,7466,2025-03-23 04:04:47.350987,130.64,food_delivery
450,2977,2412,2025-05-21 01:16:55.056774,581.17,electronics
451,1988,834,2025-01-06 10:28:59.832095,84.93,ride_hailing
452,1918,6833,2025-07-26 21:30:46.748801,559.4,electronics
453,2397,7709,2025-04-21 16:53:57.053503,494.25,groceries
454,3566,3945,2025-08-14 12:26:27.831279,329.86,food_delivery
455,4261,2823,2025-01-20 12:20:00.678373,529.38,food_delivery
456,422,2902,2025-07-31 03:51:48.030271,237.95,ride_hailing
457,4862,329,2025-05-17 08:29:52.560583,212.98,ride_hailing
458,3695,7371,2025-05-24 13:36:49.589755,93.06,food_delivery
459,383,356,2025-05-05 02:12:14.324086,478.06,groceries
460,1056,1541,2025-01-27 23:25:56.414364,412.91,bill_payment
461,3026,3297,2025-03-04 03:45:06.115400,215.84,groceries
462,2823,4226,2025-08-01 09:28:29.771328,272.4,groceries
463,445,4566,2025-04-28 11:24:10.413219,551.83,electronics
464,1585,2071,2025-03-07 03:00:06.721601,296.57,food_delivery
465,1027,51,2025-08-11 18:08:22.237858,350.93,food_delivery
466,4210,1753,2025-07-08 07:29:00.839872,283.53,electronics
467,3125,2615,2025-07-11 17:54:19.119818,443.8,electronics
468,798,4498,2025-01-23 07:18:51.879954,247.28,bill_payment
469,684,2029,2025-01-15 09:37:58.803704,254.85,electronics
470,1522,915,2025-02-06 08:01:15.884912,760.73,electronics
471,2664,1180,2025-03-24 07:21:47.815498,459.9,ride_hailing
472,3752,4483,2025-02-17 18:26:04.030022,608.18,wallet_topup
473,2168,424,2025-06-11 08:01:01.611132,407.9,electronics
474,3874,7582,2025-05-12 17:04:47.777835,183.73,groceries
475,327,2241,2025-07-24 21:23:16.303739,758.06,entertainment
476,874,2978,2025-05-03 17:05:05.159222,515.9,entertainment
477,326,5432,2025-01-10 13:33:42.265504,401.48,electronics
478,4088,7267,2025-08-12 23:44:28.164843,333.74,bill_payment
479,4701,4468,2025-03-01 07:59:36.368516,159.26,wallet_topup
480,4071,2891,2025-05-18 09:38:49.794631,376.27,groceries
481,4462,4478,2025-01-29 15:28:55.478595,247.69,entertainment
482,3040,3057,2025-07-21 23:27:29.407966,217.15,wallet_topup
483,1086,4371,2025-02-11 02:54:16.596657,471.35,groceries
484,4616,5613,2025-01-09 11:30:40.823633,157.77,food_delivery
485,69,942,2025-02-25 03:13:43.657151,577.06,groceries
486,2548,6107,2025-04-29 19:27:23.154581,467.11,bill_payment
487,2650,4830,2025-02-18 07:12:42.854032,410.43,groceries
488,1915,5352,2025-01-21 09:37:00.144312,211.97,bill_payment
489,1529,2348,2025-03-05 18:19:36.063232,401.49,entertainment
490,2865,1336,2025-04-23 05:06:58.648976,1116.12,entertainment
491,4237,4511,2025-07-24 13:19:28.523416,155.18,food_delivery
492,1983,5346,2025-07-10 02:18:10.360748,580.46,groceries
493,1630,3902,2025-01-21 14:04:07.640135,276.96,food_delivery
494,852,4539,2025-06-18 19:50:10.605207,224.1,bill_payment
495,3011,3201,2025-03-10 18:00:41.274339,347.87,food_delivery
496,3753,2868,2025-01-01 07:57:42.325814,46.88,entertainment
497,3515,1116,2025-04-27 02:43:01.266498,201.31,ride_hailing
498,1845,5158,2025-05-31 19:03:04.609258,372.45,bill_payment
499,3332,7059,2025-03-20 09:43:12.481736,398.73,entertainment
500,1954,3886,2025-08-11 08:25:32.171091,439.56,ride_hailing
501,2238,6634,2025-08-09 06:38:01.444127,387.15,wallet_topup
502,3133,5216,2025-06-11 07:49:50.570138,490.88,ride_hailing
503,812,1683,2025-04-06 09:35:40.432264,468.04,food_delivery
504,3807,2824,2025-08-06 16:21:54.707922,636.77,food_delivery
505,1084,2797,2025-06-23 22:36:26.066445,328.93,electronics
506,3626,6482,2025-05-31 03:42:59.562236,65.6,wallet_topup
507,3028,1437,2025-02-04 04:43:34.187429,1265.92,bill_payment
508,1487,2084,2025-03-22 19:31:30.906291,328.45,food_delivery
509,2348,5683,2025-08-10 00:02:33.257534,158.62,food_delivery
510,1275,4365,2025-05-05 04:08:51.737958,325.1,bill_payment
511,1907,2990,2025-03-17 17:24:33.465213,915.02,food_delivery
512,2337,11,2025-03-23 13:16:10.092356,111.41,food_delivery
513,3451,4229,2025-03-17 03:37:39.944748,428.25,food_delivery
514,199,6575,2025-06-12 11:55:18.215155,338.11,groceries
515,1649,6575,2025-08-12 22:58:36.791687,73.51,ride_hailing
516,2892,3934,2025-07-04 08:03:17.475872,261.31,groceries
517,3771,1755,2025-08-10 17:34:18.447382,236.86,electronics
518,4268,1775,2025-05-07 09:51:07.276251,374.22,groceries
519,3996,3167,2025-04-10 09:34:41.177127,223.49,entertainment
520,2090,1634,2025-04-27 09:45:14.454500,201.95,food_delivery
521,877,2792,2025-06-23 20:18:10.104384,80.13,entertainment
522,2464,4214,2025-03-11 04:47:32.064136,263.97,entertainment
523,4343,4707,2025-01-09 01:01:49.008926,636.28,wallet_topup
524,2534,2888,2025-01-05 21:28:23.978274,568.31,wallet_topup
525,4537,1598,2025-04-24 15:12:09.040398,346.72,entertainment
526,2913,7540,2025-01-06 21:13:29.063464,573.18,entertainment
527,4072,4658,2025-02-25 20:33:26.855664,124.82,electronics
528,1826,681,2025-05-22 00:24:45.464969,871.75,wallet_topup
529,4490,1750,2025-05-23 16:14:44.529823,357.09,ride_hailing
530,2904,4148,2025-04-22 16:23:11.861107,191.31,electronics
531,3356,5796,2025-07-18 07:33:54.774015,52.61,entertainment
532,4657,510,2025-02-12 19:45:18.585797,275.14,wallet_topup
533,4098,5499,2025-04-26 12:43:45.010042,338.22,groceries
534,2104,6701,2025-03-02 08:40:20.713325,132.87,ride_hailing
535,904,70,2025-01-01 21:56:34.647575,672.57,food_delivery
536,363,2053,2025-04-17 21:24:33.804239,104.03,electronics
537,2136,5517,2025-01-09 16:21:05.701572,232.54,groceries
538,3272,4061,2025-05-26 05:47:59.485345,153.13,entertainment
539,4345,7131,2025-08-02 08:34:41.314728,448.29,bill_payment
540,4942,6751,2025-04-17 08:32:18.266738,953.92,groceries
541,1018,3549,2025-02-18 07:49:44.115465,349.76,electronics
542,4589,1885,2025-05-27 09:44:18.241961,625.16,ride_hailing
543,3083,4290,2025-06-15 10:06:22.583039,284.87,food_delivery
544,3820,4413,2025-05-28 17:10:28.208272,844.14,food_delivery
545,890,6378,2025-04-09 09:06:24.081491,210.73,electronics
546,3608,7815,2025-04-02 15:02:50.198956,328.56,wallet_topup
547,4732,1163,2025-05-21 08:26:25.188735,63.22,wallet_topup
548,1386,4290,2025-02-28 08:34:46.613382,171.81,bill_payment
549,1556,2663,2025-01-10 07:08:06.217061,675.94,electronics
550,3217,456,2025-01-22 08:50:11.235611,121.58,food_delivery
551,1334,6021,2025-04-19 09:17:54.227318,77.2,groceries
552,4530,5572,2025-04-19 15:40:28.102782,154.95,electronics
553,708,4135,2025-06-23 06:51:09.258375,137.65,wallet_topup
554,2083,2,2025-03-26 08:38:37.732541,603.13,bill_payment
555,4548,4346,2025-08-20 13:21:35.895917,494.34,bill_payment
556,2388,6213,2025-04-22 23:18:16.728721,777.04,wallet_topup
557,3919,5297,2025-01-31 17:10:14.363687,304.76,ride_hailing
558,1562,368,2025-03-06 05:45:40.680965,130.27,food_delivery
559,3365,3044,2025-07-07 18:26:31.124942,281.59,entertainment
560,2392,3590,2025-07-26 12:36:42.672243,71.63,wallet_topup
561,2393,1436,2025-02-14 10:01:11.492099,347.31,bill_payment
562,582,6841,2025-01-31 17:11:49.843711,118.56,ride_hailing
563,3447,2095,2025-06-02 16:43:31.372331,505.41,ride_hailing
564,4415,7047,2025-06-18 03:19:58.001218,887.35,entertainment
565,3604,6972,2025-06-11 01:01:34.366465,290.68,ride_hailing
566,871,1764,2025-07-07 16:40:30.248703,690.12,groceries
567,4624,2566,2025-07-15 03:47:15.811477,438.74,ride_hailing
568,4629,781,2025-07-21 14:22:09.549720,435.87,groceries
569,887,893,2025-01-05 05:04:36.692680,579.64,electronics
570,1647,3646,2025-02-06 01:22:51.540405,290.42,wallet_topup
571,354,4944,2025-04-22 18:32:31.867019,337.38,food_delivery
572,972,480,2025-01-19 22:57:31.042485,472.46,wallet_topup
573,1523,2083,2025-07-28 12:22:29.809934,262.52,electronics
574,1465,2561,2025-04-25 07:43:18.761087,222.45,wallet_topup
575,4425,7936,2025-01-06 02:51:48.331685,183.41,ride_hailing
576,3286,1500,2025-01-13 10:55:11.373530,422.78,entertainment
577,956,3685,2025-02-13 07:26:39.780696,550.84,groceries
578,888,2279,2025-08-06 14:06:47.246447,204.16,electronics
579,712,4609,2025-02-17 12:54:27.700997,746.68,groceries
580,3050,1481,2025-01-04 13:36:44.114646,262.93,entertainment
581,711,885,2025-08-26 01:04:38.851573,133.78,entertainment
582,2219,8061,2025-06-09 13:28:11.792625,189.97,groceries
583,1812,7531,2025-01-13 02:06:20.997965,217.01,groceries
584,1898,4908,2025-04-26 08:02:20.453027,129.54,wallet_topup
585,4856,7131,2025-02-28 21:07:01.500179,481.85,ride_hailing
586,2138,6241,2025-06-14 23:48:02.318632,586.14,entertainment
587,1370,108,2025-07-05 21:54:54.218380,250.28,groceries
588,1043,6306,2025-03-31 03:04:22.752673,905.63,wallet_topup
589,3212,260,2025-03-18 14:13:04.926237,52.25,wallet_topup
590,368,2489,2025-07-21 19:00:11.589386,218.76,ride_hailing
591,3913,1309,2025-05-11 04:33:04.813561,405.34,bill_payment
592,4624,250,2025-02-23 19:48:20.774111,398.67,food_delivery
593,2262,6732,2025-08-10 13:37:05.314738,325.02,ride_hailing
594,1775,3955,2025-05-31 22:10:40.526152,250.44,bill_payment
595,523,6326,2025-08-31 17:18:06.203633,458.79,groceries
596,2365,3991,2025-08-09 07:17:34.368137,97.99,food_delivery
597,3393,8103,2025-06-02 05:25:39.758791,822.86,entertainment
598,1845,1479,2025-02-27 13:06:09.477347,256.28,entertainment
599,4926,5941,2025-01-20 17:01:15.952300,345.43,groceries
600,3111,4803,2025-05-25 08:36:49.529507,736.15,entertainment
601,23,8037,2025-08-31 11:10:11.185773,838.31,food_delivery
602,392,3804,2025-04-13 06:38:42.296839,473.55,groceries
603,3465,2793,2025-07-01 17:08:04.879355,88.97,bill_payment
604,374,1091,2025-08-14 20:59:21.495904,219.31,ride_hailing
605,4838,2776,2025-08-29 04:03:28.494963,427.44,food_delivery
606,2507,7963,2025-03-22 10:24:44.486184,239.75,electronics
607,967,7032,2025-01-24 07:54:42.649914,513.07,food_delivery
608,624,1747,2025-03-01 05:37:04.534273,526.02,food_delivery
609,2215,5241,2025-06-07 11:39:07.632477,271.05,entertainment
610,3504,3579,2025-01-18 05:59:46.813258,468.82,ride_hailing
611,2494,6817,2025-01-26 18:40:25.686447,364.8,groceries
612,3003,7133,2025-07-07 07:15:24.166223,532.13,electronics
613,119,3511,2025-01-13 13:07:39.803884,574.71,food_delivery
614,945,1911,2025-01-11 04:23:06.208672,262.77,entertainment
615,716,2479,2025-04-08 04:09:45.276840,271.4,food_delivery
616,345,4271,2025-01-12 04:19:59.624953,58.51,food_delivery
617,4350,6965,2025-08-05 06:41:08.392768,52.79,food_delivery
618,468,4473,2025-08-28 12:36:40.732937,512.2,groceries
619,4875,2477,2025-01-05 16:02:33.902878,475.69,bill_payment
620,530,4386,2025-01-08 05:59:04.771131,273.46,entertainment
621,746,4485,2025-06-14 00:15:31.303671,963.47,groceries
622,1742,4251,2025-04-07 06:59:46.462221,167.41,entertainment
623,339,1460,2025-07-18 23:52:42.275022,829.83,wallet_topup
624,117,1355,2025-08-15 03:56:46.069903,203.28,bill_payment
625,4412,2140,2025-03-07 08:22:06.975247,777.91,food_delivery
626,3179,106,2025-05-12 00:46:39.066209,1112.51,wallet_topup
627,2728,5582,2025-02-14 17:15:21.332497,1685.23,bill_payment
628,1852,2904,2025-07-27 02:04:26.518114,190.71,bill_payment
629,940,7789,2025-06-27 06:24:41.820129,267.85,ride_hailing
630,1755,7646,2025-05-21 06:27:38.130806,454.28,food_delivery
631,4972,8165,2025-05-16 04:33:18.718604,97.79,ride_hailing
632,2791,7937,2025-01-03 17:19:03.654395,69.6,entertainment
633,1799,2029,2025-08-06 13:57:29.435858,569.44,ride_hailing
634,55,5264,2025-02-16 18:03:45.486028,193.49,bill_payment
635,1703,1102,2025-04-06 12:59:45.134602,69.93,bill_payment
636,2651,7932,2025-02-15 18:46:20.491945,152.01,ride_hailing
637,4045,1487,2025-05-26 23:25:55.555031,275.09,ride_hailing
638,2812,5688,2025-02-10 19:22:13.455783,149.78,food_delivery
639,127,7784,2025-06-06 09:27:31.408708,994.28,ride_hailing
640,3136,404,2025-04-28 03:45:46.780537,665.24,ride_hailing
641,3224,3333,2025-02-03 21:06:30.307000,328.73,wallet_topup
642,175,5440,2025-06-18 19:43:45.606853,218.87,groceries
643,682,2654,2025-07-06 04:57:58.281897,470.63,entertainment
644,3363,5681,2025-02-28 23:16:48.693600,314.36,entertainment
645,3583,5224,2025-01-31 13:56:56.562033,389.29,ride_hailing
646,2024,2106,2025-05-08 19:35:35.494571,293.29,electronics
647,4909,7361,2025-02-25 09:45:57.575614,697.07,groceries
648,993,4286,2025-01-05 12:12:51.159547,333.4,electronics
649,4566,1694,2025-06-12 00:54:30.623805,247.4,bill_payment
650,327,6666,2025-08-28 19:27:18.474880,962.06,bill_payment
651,4179,5873,2025-07-19 13:44:26.819055,96.33,electronics
652,4281,1460,2025-03-13 15:42:49.956768,611.91,entertainment
653,3163,4950,2025-06-18 20:32:47.335371,151.21,groceries
654,4887,715,2025-03-14 04:13:39.123090,154.38,electronics
655,811,3033,2025-01-21 19:08:30.687759,61.45,groceries
656,503,4191,2025-07-19 14:49:30.977696,313.66,groceries
657,950,6070,2025-02-01 14:12:49.938378,342.81,ride_hailing
658,85,4752,2025-08-31 03:31:25.154262,81.3,electronics
659,1627,4651,2025-02-25 08:20:59.411538,782.69,electronics
660,3083,3307,2025-03-10 07:24:30.061295,368.47,electronics
661,1671,3743,2025-06-29 04:58:57.273661,188.5,ride_hailing
662,2794,6408,2025-07-08 09:14:19.886456,142.43,bill_payment
663,2097,817,2025-05-21 21:57:27.782691,491.83,ride_hailing
664,3365,7983,2025-05-18 13:19:30.894155,711.84,electronics
665,2762,5115,2025-05-12 02:39:12.985057,22.93,entertainment
666,530,4237,2025-03-21 23:28:08.184051,44.0,food_delivery
667,653,7906,2025-07-11 00:57:41.791772,427.62,ride_hailing
668,3464,8046,2025-04-25 15:58:41.237563,595.3,entertainment
669,125,2302,2025-05-26 06:52:59.637481,502.72,wallet_topup
670,607,6686,2025-04-23 20:59:17.923304,285.58,groceries
671,722,7816,2025-05-07 19:05:59.663550,845.19,entertainment
672,2224,4,2025-06-13 02:43:30.840685,325.79,wallet_topup
673,1238,118,2025-02-22 23:11:08.484457,768.1,bill_payment
674,360,5537,2025-05-13 07:17:34.035427,98.21,ride_hailing
675,1961,3944,2025-08-29 00:14:39.990394,500.65,electronics
676,3589,2770,2025-06-20 18:32:48.794075,590.36,wallet_topup
677,836,4975,2025-04-19 14:41:38.183115,105.03,entertainment
678,2565,5914,2025-05-20 18:18:18.354956,233.22,wallet_topup
679,44,6527,2025-05-11 17:03:03.061004,185.38,wallet_topup
680,3126,1782,2025-08-11 10:06:30.713341,252.64,ride_hailing
681,2278,310,2025-07-25 07:55:42.179631,174.85,entertainment
682,71,1195,2025-06-05 09:58:27.371375,167.44,ride_hailing
683,3258,6586,2025-02-12 02:24:04.088539,346.82,food_delivery
684,3625,7999,2025-03-04 02:11:27.806220,354.28,food_delivery
685,4334,7229,2025-02-09 22:23:52.173502,43.08,ride_hailing
686,171,352,2025-07-27 17:35:59.832786,23.37,electronics
687,733,5777,2025-05-09 04:50:25.492530,74.36,bill_payment
688,2995,416,2025-05-06 08:18:49.131996,808.25,bill_payment
689,1806,530,2025-02-26 14:34:23.631660,187.83,food_delivery
690,389,577,2025-03-29 01:11:56.902272,798.92,ride_hailing
691,3599,6019,2025-06-03 10:09:58.198950,474.95,wallet_topup
692,3157,6968,2025-03-25 17:11:19.766117,298.39,groceries
693,159,5577,2025-05-20 06:39:46.013394,469.76,food_delivery
694,1763,1829,2025-04-07 03:23:06.891368,632.55,food_delivery
695,4341,1405,2025-01-09 14:01:21.170012,209.12,bill_payment
696,617,1881,2025-06-14 01:21:07.901828,130.66,groceries
697,4098,6433,2025-06-25 14:21:40.046051,310.49,ride_hailing
698,3754,2725,2025-06-17 12:57:01.000831,585.12,wallet_topup
699,2257,733,2025-01-01 03:44:34.557433,585.49,entertainment
700,1638,5984,2025-02-28 19:22:08.765345,604.47,wallet_topup
701,2011,4282,2025-08-18 10:53:24.725825,427.23,electronics
702,2055,7277,2025-02-05 18:42:09.125851,234.7,wallet_topup
703,3280,4463,2025-05-24 13:09:18.999778,272.78,groceries
704,3704,7667,2025-01-26 04:43:42.323407,300.12,bill_payment
705,3895,3850,2025-02-23 19:42:26.385378,609.42,bill_payment
706,3431,3387,2025-05-20 06:54:41.255868,1262.13,wallet_topup
707,1873,7540,2025-05-20 04:22:50.213518,930.32,wallet_topup
708,2811,6433,2025-05-10 12:27:34.234385,442.75,ride_hailing
709,1610,3359,2025-06-30 23:33:16.889228,256.47,food_delivery
710,3277,3210,2025-03-23 00:58:28.550885,158.63,groceries
711,2345,4776,2025-03-08 13:44:55.491718,314.62,wallet_topup
712,4407,1765,2025-01-27 15:33:39.299707,525.37,groceries
713,551,516,2025-01-02 16:45:19.877225,520.84,wallet_topup
714,1152,11,2025-07-22 16:03:15.251858,201.99,wallet_topup
715,3104,3445,2025-03-08 14:19:15.345023,138.12,ride_hailing
716,2870,4044,2025-07-26 08:26:09.546331,194.42,entertainment
717,2678,1165,2025-08-26 00:04:01.191275,997.33,wallet_topup
718,3500,2996,2025-07-29 00:32:09.381461,456.33,electronics
719,3305,5939,2025-04-13 05:46:00.918878,202.68,electronics
720,571,6277,2025-04-28 05:56:30.632995,451.91,bill_payment
721,418,1132,2025-03-10 00:10:57.889485,301.04,bill_payment
722,1779,7018,2025-08-21 01:49:26.381024,438.73,electronics
723,1561,162,2025-07-04 23:12:14.035105,163.26,wallet_topup
724,94,1134,2025-01-29 19:16:40.093535,439.31,wallet_topup
725,3010,4105,2025-02-13 10:59:20.608110,1200.45,entertainment
726,3798,6102,2025-06-25 16:53:48.227972,253.11,wallet_topup
727,1751,2483,2025-07-04 00:58:32.296485,450.28,food_delivery
728,4051,7047,2025-06-13 20:19:25.301597,346.88,wallet_topup
729,663,7954,2025-03-28 19:46:21.049864,349.38,food_delivery
730,3649,323,2025-05-27 20:09:33.380186,205.54,bill_payment
731,747,7651,2025-03-03 06:00:29.487512,934.67,food_delivery
732,3800,3582,2025-03-11 06:52:41.867832,592.47,electronics
733,2829,2142,2025-07-12 11:50:30.460459,386.47,groceries
734,2314,6560,2025-03-07 23:55:49.002737,75.57,ride_hailing
735,4890,1042,2025-02-25 04:46:07.706263,618.31,groceries
736,2833,6835,2025-07-23 21:56:21.684200,288.05,electronics
737,3932,4777,2025-01-02 07:56:53.565742,1367.0,ride_hailing
738,3852,4931,2025-07-23 01:34:32.280505,311.54,food_delivery
739,1678,47,2025-08-25 13:06:19.774542,579.04,groceries
740,4733,667,2025-02-09 19:59:29.443605,850.81,food_delivery
741,3732,1096,2025-01-23 03:14:07.161344,227.41,food_delivery
742,1073,7690,2025-08-08 04:37:03.657062,223.52,entertainment
743,116,3272,2025-03-19 23:57:25.177068,1164.87,ride_hailing
744,3654,6730,2025-01-04 01:16:48.990477,414.22,ride_hailing
745,4974,437,2025-05-31 16:57:28.653021,804.58,wallet_topup
746,415,7501,2025-06-26 00:19:40.115113,393.35,groceries
747,4699,5316,2025-07-08 07:39:32.035550,378.71,groceries
748,1532,7973,2025-02-24 18:43:40.425499,123.88,ride_hailing
749,1404,2716,2025-03-18 12:16:48.621469,442.57,food_delivery
